1550989414180,1.59,3.22,0.00
1550989414288,1.66,3.15,0.00
1550989414398,1.72,3.09,0.00
1550989414507,1.67,3.14,0.00
1550989414611,1.59,3.22,0.00
1550989414711,1.51,3.30,0.00
1550989414821,1.45,3.36,0.00
1550989414930,1.38,3.43,0.00
1550989415039,1.32,3.49,0.00
1550989415148,1.26,3.55,0.00
1550989415258,1.20,3.61,0.00
1550989415371,1.14,3.67,0.00
1550989415472,1.08,3.73,0.00
1550989415577,1.01,3.80,0.00
1550989415697,0.91,3.90,0.00
1550989415807,0.84,3.97,0.00
1550989415916,0.79,3.92,0.00
1550989416025,0.72,3.85,0.00
1550989416135,0.66,3.79,0.00
1550989416244,0.60,3.73,0.00
1550989416354,0.55,3.68,0.00
1550989416467,0.48,3.61,0.00
1550989416571,0.41,3.54,0.00
1550989416680,0.32,3.45,0.00
1550989416789,0.24,3.37,0.00
1550989416904,0.16,3.29,0.00
1550989417014,0.09,3.22,0.00
1550989417123,0.02,3.15,0.00
1550989417232,0.00,3.08,0.00
1550989417341,0.00,3.02,0.00
1550989417450,0.00,2.94,0.00
1550989417559,0.00,2.87,0.00
1550989417681,0.00,2.77,0.00
1550989417790,0.00,2.70,0.00
1550989417900,0.00,2.63,0.00
1550989418009,0.00,2.56,0.00
1550989418123,0.00,2.49,0.00
1550989418232,0.00,2.42,0.00
1550989418341,0.00,2.35,0.00
1550989418466,0.00,2.28,0.00
