1551013845842,1.98,6.46,0.00
1551013845959,1.89,6.55,0.00
1551013846069,1.83,6.61,0.00
1551013846178,1.77,6.67,0.00
1551013846287,1.70,6.74,0.00
1551013846397,1.64,6.80,0.00
1551013846506,1.57,6.87,0.00
1551013846611,1.48,6.96,0.00
1551013846721,1.40,7.04,0.00
1551013846826,1.45,6.99,0.00
1551013846936,1.51,6.93,0.00
1551013847045,1.58,6.86,0.00
1551013847154,1.64,6.80,0.00
1551013847264,1.71,6.73,0.00
1551013847373,1.78,6.66,0.00
1551013847482,1.85,6.59,0.00
1551013847587,1.92,6.52,0.00
1551013847688,2.01,6.43,0.00
1551013847802,2.08,6.36,0.00
1551013847909,2.14,6.30,0.00
1551013848019,2.21,6.23,0.00
1551013848133,2.28,6.16,0.00
1551013848242,2.35,6.17,0.00
1551013848351,2.42,6.24,0.00
1551013848451,2.48,6.30,0.00
1551013848556,2.55,6.23,0.00
1551013848657,2.64,6.14,0.00
1551013848766,2.71,6.07,0.00
1551013848878,2.78,6.00,0.00
1551013848988,2.85,5.93,0.00
1551013849096,2.86,5.86,0.00
1551013849206,2.79,5.79,0.00
1551013849316,2.72,5.72,0.00
1551013849425,2.65,5.65,0.00
1551013849534,2.58,5.58,0.00
1551013849634,2.49,5.49,0.00
1551013849735,2.43,5.43,0.00
1551013849844,2.36,5.36,0.00
1551013849954,2.29,5.29,0.00
1551013850063,2.30,5.22,0.00
1551013850173,2.37,5.15,0.00
1551013850273,2.44,5.08,0.00
1551013850398,2.51,5.01,0.00
1551013850507,2.58,4.94,0.00
1551013850612,2.67,4.85,0.00
1551013850723,2.75,4.77,0.00
1551013850832,2.82,4.70,0.00
1551013850941,2.88,4.64,0.00
1551013851051,2.95,4.57,0.00
1551013851175,3.01,4.51,0.00
1551013851282,3.08,4.44,0.00
1551013851391,3.04,4.48,0.00
1551013851516,2.97,4.55,0.00
1551013851622,2.88,4.64,0.00
1551013851735,2.81,4.71,0.00
1551013851845,2.74,4.78,0.00
1551013851954,2.67,4.71,0.00
1551013852079,2.60,4.64,0.00
1551013852188,2.59,4.57,0.00
1551013852301,2.66,4.50,0.00
1551013852410,2.73,4.43,0.00
1551013852519,2.80,4.36,0.00
1551013852626,2.89,4.27,0.00
1551013852735,2.96,4.20,0.00
1551013852844,3.03,4.13,0.00
1551013852954,3.09,4.07,0.00
1551013853078,3.15,4.00,0.00
1551013853187,3.15,3.93,0.00
1551013853297,3.15,3.86,0.00
1551013853406,3.15,3.80,0.00
1551013853515,3.15,3.74,0.00
1551013853620,3.15,3.65,0.00
1551013853731,3.15,3.59,0.00
1551013853840,3.15,3.52,0.00
1551013853950,3.15,3.45,0.00
1551013854059,3.15,3.39,0.00
1551013854168,3.15,3.33,0.00
1551013854277,3.15,3.26,0.00
1551013854387,3.15,3.19,0.00
1551013854496,3.15,3.25,0.00
1551013854607,3.15,3.34,0.00
1551013854723,3.15,3.43,0.00
1551013854832,3.15,3.50,0.00
1551013854942,3.15,3.57,0.00
1551013855051,3.15,3.64,0.00
1551013855164,3.15,3.71,0.00
1551013855273,3.15,3.78,0.00
1551013855382,3.15,3.84,0.00
1551013855482,3.15,3.90,0.00
1551013855586,3.15,3.98,0.00
1551013855688,3.15,4.06,0.00
1551013855800,3.13,4.09,0.00
1551013855925,3.06,4.02,0.00
1551013856045,2.99,3.95,0.00
1551013856154,2.92,3.88,0.00
1551013856263,2.85,3.85,0.00
1551013856372,2.78,3.92,0.00
1551013856482,2.71,3.99,0.00
1551013856591,2.63,4.07,0.00
1551013856705,2.55,4.15,0.00
1551013856809,2.49,4.21,0.00
1551013856918,2.42,4.28,0.00
1551013857028,2.35,4.35,0.00
1551013857137,2.28,4.42,0.00
1551013857240,2.21,4.49,0.00
1551013857350,2.14,4.56,0.00
1551013857459,2.08,4.62,0.00
1551013857559,2.01,4.69,0.00
1551013857672,1.92,4.78,0.00
1551013857782,1.85,4.85,0.00
1551013857892,1.78,4.92,0.00
1551013858001,1.71,4.99,0.00
1551013858110,1.64,5.06,0.00
1551013858220,1.58,5.12,0.00
1551013858329,1.65,5.19,0.00
1551013858438,1.72,5.26,0.00
1551013858548,1.79,5.33,0.00
1551013858658,1.88,5.42,0.00
1551013858760,1.96,5.50,0.00
1551013858861,2.02,5.56,0.00
1551013858971,2.09,5.63,0.00
1551013859080,2.15,5.69,0.00
1551013859189,2.22,5.76,0.00
1551013859302,2.29,5.83,0.00
1551013859411,2.24,5.78,0.00
1551013859520,2.18,5.72,0.00
1551013859626,2.09,5.63,0.00
1551013859737,2.01,5.55,0.00
1551013859846,1.96,5.50,0.00
1551013859956,1.89,5.43,0.00
1551013860065,1.82,5.36,0.00
1551013860174,1.75,5.29,0.00
1551013860284,1.69,5.23,0.00
1551013860397,1.62,5.16,0.00
1551013860506,1.55,5.09,0.00
1551013860611,1.46,5.00,0.00
1551013860719,1.39,4.93,0.00
1551013860829,1.32,4.86,0.00
1551013860939,1.25,4.79,0.00
1551013861051,1.19,4.73,0.00
1551013861161,1.13,4.67,0.00
1551013861270,1.16,4.70,0.00
1551013861380,1.23,4.77,0.00
1551013861494,1.29,4.83,0.00
1551013861604,1.37,4.91,0.00
1551013861719,1.45,4.99,0.00
1551013861828,1.51,5.05,0.00
