1550990056569,2.72,0.45,0.00
1550990056680,2.61,0.35,0.00
1550990056790,2.55,0.29,0.00
1550990056890,2.50,0.24,0.00
1550990056999,2.43,0.17,0.00
1550990057110,2.36,0.10,0.00
1550990057214,2.29,0.03,0.00
1550990057326,2.22,0.00,0.00
1550990057451,2.16,0.00,0.00
1550990057576,2.08,0.00,0.00
1550990057683,1.99,0.00,0.00
1550990057793,1.92,0.00,0.00
1550990057903,1.85,0.00,0.00
1550990058017,1.79,0.00,0.00
1550990058126,1.72,0.00,0.00
1550990058236,1.65,0.00,0.00
1550990058336,1.59,0.00,0.00
1550990058445,1.52,0.00,0.00
1550990058555,1.45,0.00,0.00
1550990058655,1.37,0.00,0.00
1550990058769,1.29,0.00,0.00
1550990058881,1.22,0.00,0.00
1550990058991,1.18,0.00,0.00
1550990059095,1.11,0.00,0.00
1550990059200,1.05,0.00,0.00
1550990059310,0.98,0.00,0.00
1550990059419,0.91,0.02,0.00
1550990059528,0.84,0.09,0.00
1550990059635,0.76,0.18,0.00
1550990059742,0.69,0.24,0.00
1550990059853,0.62,0.32,0.00
1550990059963,0.54,0.39,0.00
1550990060072,0.48,0.45,0.00
1550990060181,0.42,0.51,0.00
1550990060290,0.36,0.57,0.00
1550990060404,0.28,0.65,0.00
1550990060513,0.21,0.58,0.00
1550990060613,0.14,0.51,0.00
1550990060714,0.06,0.42,0.00
1550990060824,0.00,0.35,0.00
1550990060932,0.00,0.29,0.00
1550990061041,0.00,0.22,0.00
1550990061141,0.00,0.14,0.00
1550990061244,0.00,0.11,0.00
1550990061353,0.00,0.03,0.00
1550990061462,0.07,0.10,0.00
1550990061572,0.14,0.17,0.00
1550990061681,0.22,0.25,0.00
1550990061788,0.29,0.32,0.00
1550990061890,0.37,0.40,0.00
1550990061999,0.44,0.47,0.00
1550990062108,0.51,0.54,0.00
1550990062217,0.58,0.61,0.00
1550990062327,0.65,0.68,0.00
1550990062436,0.71,0.74,0.00
1550990062546,0.79,0.82,0.00
1550990062656,0.89,0.92,0.00
1550990062758,0.93,0.97,0.00
1550990062871,1.00,1.03,0.00
1550990062980,1.08,1.11,0.00
1550990063105,1.15,1.18,0.00
1550990063209,1.21,1.24,0.00
1550990063318,1.27,1.30,0.00
1550990063428,1.33,1.36,0.00
1550990063537,1.41,1.44,0.00
1550990063643,1.50,1.53,0.00
1550990063763,1.57,1.60,0.00
1550990063872,1.64,1.67,0.00
1550990063982,1.70,1.73,0.00
1550990064091,1.77,1.80,0.00
1550990064201,1.82,1.85,0.00
1550990064310,1.89,1.92,0.00
1550990064420,1.95,1.98,0.00
1550990064529,2.02,2.05,0.00
1550990064636,2.11,2.14,0.00
1550990064743,2.19,2.22,0.00
1550990064847,2.25,2.28,0.00
1550990064953,2.31,2.34,0.00
1550990065062,2.39,2.42,0.00
1550990065167,2.46,2.49,0.00
1550990065274,2.54,2.57,0.00
1550990065397,2.60,2.63,0.00
1550990065506,2.66,2.69,0.00
1550990065615,2.72,2.75,0.00
1550990065727,2.80,2.83,0.00
1550990065836,2.86,2.90,0.00
1550990065946,2.94,2.97,0.00
1550990066055,3.00,3.03,0.00
1550990066164,3.06,3.09,0.00
1550990066274,3.13,3.16,0.00
1550990066386,3.15,3.22,0.00
1550990066495,3.15,3.30,0.00
1550990066605,3.15,3.25,0.00
